Date,AAPL,AMZN,CAT,JNJ,JPM,KO,MSFT,UNH,V,XOM,^GSPC
2025-09-16,237.6969451904297,234.0500030517578,438.38189697265625,174.41946411132812,306.3123474121094,65.77798461914062,506.9320068359375,334.9070739746094,338.6594543457031,112.93289947509766,6606.759765625
2025-09-17,238.5353546142578,231.6199951171875,448.32000732421875,175.15089416503906,308.8485412597656,66.5724105834961,507.9079284667969,336.7108154296875,344.8045959472656,113.53359985351562,6600.35009765625
2025-09-18,237.42745971679688,231.22999572753906,464.53533935546875,172.14605712890625,310.3147888183594,65.99645233154297,506.3444519042969,330.0182189941406,336.8169250488281,112.19432830810547,6631.9599609375
2025-09-19,245.032958984375,231.47999572753906,464.1175537109375,174.152587890625,311.850341796875,65.96665954589844,515.78515625,331.86138916015625,340.23309326171875,111.10123443603516,6664.35986328125
2025-09-22,255.5928192138672,227.6300048828125,469.648681640625,172.1954803466797,309.5321044921875,65.74819946289062,512.319580078125,336.4052734375,342.97198486328125,110.31341552734375,6693.75
2025-09-23,253.9459686279297,220.7100067138672,468.81304931640625,174.53805541992188,309.8293151855469,66.24471282958984,507.1212463378906,342.7036437988281,337.3348388671875,112.2140121459961,6656.919921875
2025-09-24,251.8300018310547,220.2100067138672,467.3506774902344,174.64678955078125,310.5030212402344,65.98651885986328,508.0373840332031,346.7645568847656,337.31488037109375,112.81472778320312,6637.97021484375
2025-09-25,256.3813171386719,218.14999389648438,461.31219482421875,175.6747589111328,310.5327453613281,65.51980590820312,504.9303283691406,340.60418701171875,333.58001708984375,113.82903289794922,6604.72021484375
2025-09-26,254.97401428222656,219.77999877929688,463.34161376953125,177.6318817138672,313.118408203125,65.21195983886719,509.34197998046875,339.1453857421875,336.01019287109375,115.4342041015625,6643.7001953125
2025-09-29,253.9459686279297,222.1699981689453,469.16119384765625,179.519775390625,312.75189208984375,65.57938385009766,512.4689331054688,340.2296447753906,338.7889404296875,112.47990417480469,6661.2099609375
2025-09-30,254.14559936523438,219.57000732421875,474.6724548339844,183.27584838867188,312.4942932128906,65.85742950439453,515.8051147460938,340.347900390625,340.0040283203125,111.03230285644531,6688.4599609375
2025-10-01,254.9640350341797,220.6300048828125,478.3233947753906,183.89854431152344,307.8182373046875,66.31422424316406,517.557861328125,343.3049011230469,346.4280090332031,110.28387451171875,6711.2001953125
2025-10-02,256.6408386230469,222.41000366210938,488.02276611328125,183.82936096191406,304.6876220703125,65.63896179199219,513.604248046875,348.6471862792969,344.55560302734375,109.59454345703125,6715.35009765625
2025-10-03,257.5291442871094,219.50999450683594,495.26495361328125,186.45860290527344,307.1445617675781,66.18512725830078,515.20751953125,355.03424072265625,348.429931640625,111.53453063964844,6715.7900390625
